"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,815,1.63,1.63
2,33,59,1.7878787878787878,1.708939393939394
3,29,43,1.4827586206896552,1.6335458028561476
4,49,53,1.0816326530612246,1.4955675154074168
5,65,96,1.476923076923077,1.4918386277105489
6,40,57,1.425,1.4806988564254573
7,79,109,1.379746835443038,1.4662771391422547
8,51,46,0.9019607843137255,1.3622715369013585
9,72,97,1.3472222222222223,1.2993205989504204
10,34,24,0.7058823529411765,1.188338274986352
11,57,55,0.9649122807017544,1.1716639360778562
12,38,42,1.105263157894737,1.1185696619309504
13,70,71,1.0142857142857142,1.0598961925431953
14,56,66,1.1785714285714286,1.0311568487043938
15,108,98,0.9074074074074074,1.0319349377177771
16,64,52,0.8125,0.9555460488288883
17,119,112,0.9411764705882353,0.9891594942070395
18,58,54,0.9310344827586207,0.9843198087865919
19,98,100,1.0204081632653061,0.9721976666966732
20,60,61,1.0166666666666666,0.9725378027510949
21,98,75,0.7653061224489796,0.9134999018764594
22,68,47,0.6911764705882353,0.882609768045149
23,95,71,0.7473684210526316,0.8733052567669536
24,38,25,0.6578947368421053,0.8328364376603635
25,69,52,0.7536231884057971,0.8074919670385315
26,59,26,0.4406779661016949,0.7246733674437299
27,69,35,0.5072463768115942,0.6518990403215768
28,76,43,0.5657894736842105,0.6233966619266098
29,80,49,0.6125,0.6121571661282904
30,51,34,0.6666666666666666,0.6006283440731526
31,100,67,0.67,0.6023576673814233
32,49,23,0.46938775510204084,0.5617526054808867
33,70,43,0.6142857142857143,0.5865537123643181
34,36,26,0.7222222222222222,0.6172645474229793
35,64,39,0.609375,0.6234910511823778
36,44,29,0.6590909090909091,0.630146895338222
37,58,37,0.6379310344827587,0.6260418050262351
38,30,7,0.23333333333333334,0.5636608526452828
39,46,18,0.391304347826087,0.5525060801772893
40,29,11,0.3793103448275862,0.5189381702546997
41,45,27,0.6,0.5014778527943822
42,36,17,0.4722222222222222,0.4818845988261282
43,49,26,0.5306122448979592,0.4635305039414211
44,22,16,0.7272727272727273,0.4762936029114166
45,35,18,0.5142857142857142,0.5164296573331854
46,27,14,0.5185185185185185,0.5346031102892469
47,36,18,0.5,0.5518444895995918
48,25,5,0.2,0.4947016324567346
49,41,23,0.5609756097560976,0.5073806878187168
50,20,5,0.25,0.4672932242618654
51,34,19,0.5588235294117647,0.44322905313887073
52,12,5,0.4166666666666667,0.4292834749075782
53,24,10,0.4166666666666667,0.41473321035731364
54,24,7,0.2916666666666667,0.3849713055954088
55,20,3,0.15,0.37782844845255165
56,17,17,1.0,0.44054621848739484
57,24,7,0.2916666666666667,0.44649859943977577
58,10,3,0.3,0.40952380952380935
59,26,13,0.5,0.42142857142857126
60,16,14,0.875,0.4869047619047618
61,24,9,0.375,0.4988095238095237
62,11,3,0.2727272727272727,0.5163419913419912
63,16,6,0.375,0.42705627705627697
64,8,1,0.125,0.4032467532467532
65,17,4,0.23529411764705882,0.3940030557677616
66,10,1,0.1,0.3368601986249045
67,11,5,0.45454545454545453,0.2767952635599694
68,3,0,0.0,0.22322383498854087
69,7,4,0.5714285714285714,0.26589544908872637
70,14,7,0.5,0.28375259194586927
71,17,4,0.23529411764705882,0.2995088944668777
72,4,2,0.5,0.3373240205172978
73,10,3,0.3,0.36589544908872634
74,9,4,0.4444444444444444,0.3644524476457249
75,14,6,0.42857142857142855,0.4256769374416432
76,1,4,4.0,0.9154728558089902
77,7,1,0.14285714285714285,0.8644524476457249
78,5,0,0.0,0.8308390022675737
79,7,5,0.7142857142857143,0.8614512471655329
80,2,0,0.0,0.8185941043083901
81,5,3,0.6,0.8408163265306122
82,4,2,0.5,0.8510204081632652
83,2,1,0.5,0.3510204081632652
84,6,3,0.5,0.4020408163265305
85,7,4,0.5714285714285714,0.483673469387755
86,2,1,0.5,0.45306122448979586
87,2,1,0.5,0.5244897959183673
88,4,4,1.0,0.5816326530612245
89,5,4,0.8,0.6244897959183673
90,5,3,0.6,0.6387755102040815
91,2,2,1.0,0.7102040816326529
92,2,0,0.0,0.6285714285714284
93,6,3,0.5,0.6285714285714284
94,1,0,0.0,0.557142857142857
95,6,0,0.0,0.4142857142857142
97,3,1,0.3333333333333333,0.34761904761904755
98,2,0,0.0,0.2619047619047618
99,3,1,0.3333333333333333,0.16666666666666657
100,2,0,0.0,0.16666666666666657
101,4,0,0.0,0.09523809523809515
102,1,0,0.0,0.09523809523809515
103,1,0,0.0,0.09523809523809515
104,2,2,1.0,0.1904761904761904
105,4,0,0.0,0.1904761904761904
106,1,0,0.0,0.1428571428571428
107,2,0,0.0,0.1428571428571428
108,1,0,0.0,0.1428571428571428
114,2,0,0.0,0.1428571428571428
115,1,0,0.0,0.1428571428571428
119,1,0,0.0,0.0
